_id,id,brand,model,description,color,date_of_purchase,available
5f9d1b7f34a56350589e0e5b,1276,chevrolet,silverado 1500 ltz,false,false,2009-09-26T18:30:00.000Z,true
5f9d1b7f34a56350589e0e5c,1277,hyundai,elantra,false,false,2018-10-31T18:30:00.000Z,false
5f9d1b7f34a56350589e0e5d,1278,false,2000 isuzu rodeo,fair,black,2010-05-27T18:30:00.000Z,true
5f9d1b7f34a56350589e0e5e,1279,toyota,highlander sport awd,false,false,2007-09-16T18:30:00.000Z,true
5f9d1b7f34a56350589e0e5f,1280,kia,sorento,good,silver,2009-05-06T18:30:00.000Z,false
5f9d1b7f34a56350589e0e60,1281,mazda,2,good,black,2018-12-18T18:30:00.000Z,true
5f9d1b7f34a56350589e0e61,1282,false,All,false,false,2017-03-13T18:30:00.000Z,false
5f9d1b7f34a56350589e0e62,1283,mercedes-benz,benz e320,excellent,silver,2014-02-03T18:30:00.000Z,false
5f9d1b7f34a56350589e0e63,1284,gmc,sierra 2500,false,false,2005-06-23T18:30:00.000Z,true
5f9d1b7f34a56350589e0e64,1285,ram,2500,false,false,2017-11-20T18:30:00.000Z,false
5f9d1b7f34a56350589e0e65,1286,jeep,cherokee classic,good,white,2011-05-11T18:30:00.000Z,false
5f9d1b7f34a56350589e0e66,1287,ram,false,false,false,2014-10-26T18:30:00.000Z,false
5f9d1b7f34a56350589e0e67,1288,ford,f-150,fair,red,2005-03-31T18:30:00.000Z,false
5f9d1b7f34a56350589e0e68,1289,chevrolet,silverado 1500,excellent,black,2012-06-25T18:30:00.000Z,true
5f9d1b7f34a56350589e0e69,1290,toyota,tundra,excellent,blue,2012-02-28T18:30:00.000Z,false
5f9d1b7f34a56350589e0e6a,1291,chrysler,town and country van,fair,red,2019-04-02T18:30:00.000Z,true
5f9d1b7f34a56350589e0e6b,1292,dodge,grand caravan,excellent,white,2006-12-16T18:30:00.000Z,true
5f9d1b7f34a56350589e0e6c,1293,dodge,grand caravan,excellent,red,2014-08-29T18:30:00.000Z,true
5f9d1b7f34a56350589e0e6d,1294,ford,fiesta,excellent,silver,2006-08-08T18:30:00.000Z,true
5f9d1b7f34a56350589e0e6e,1295,ford,ranger,good,white,2010-08-16T18:30:00.000Z,true
5f9d1b7f34a56350589e0e6f,1296,nissan,frontier crew cab,good,black,2009-11-22T18:30:00.000Z,true
5f9d1b7f34a56350589e0e70,1297,chevrolet,silverado 1500 ltz,false,false,2005-05-10T18:30:00.000Z,true
5f9d1b7f34a56350589e0e71,1298,ford,fusion se fwd gas sedan,false,white,2003-12-25T18:30:00.000Z,true
5f9d1b7f34a56350589e0e72,1299,jeep,cherokee,false,false,2020-08-29T18:30:00.000Z,false
5f9d1b7f34a56350589e0e73,1300,jeep,wrangler unlimited rubicon,false,false,2010-09-01T18:30:00.000Z,true
5f9d1b7f34a56350589e0e74,1301,ford,f-150,false,false,2002-06-27T18:30:00.000Z,true
5f9d1b7f34a56350589e0e75,1302,ford,lifted f350 powerstroke,false,black,2017-12-29T18:30:00.000Z,true
5f9d1b7f34a56350589e0e76,1303,jeep,grand cherokee laredo 4x4,false,white,2002-05-02T18:30:00.000Z,true
5f9d1b7f34a56350589e0e77,1304,chevrolet,impala ls 1ls,false,false,2016-06-30T18:30:00.000Z,false
5f9d1b7f34a56350589e0e78,1305,bmw,x5,false,false,2013-07-27T18:30:00.000Z,false
5f9d1b7f34a56350589e0e79,1306,jeep,wrangler,false,false,2001-10-05T18:30:00.000Z,false
5f9d1b7f34a56350589e0e7a,1307,toyota,sienna le,false,false,2020-03-10T18:30:00.000Z,false
5f9d1b7f34a56350589e0e7b,1308,gmc,terrain sle-2,excellent,grey,2005-12-10T18:30:00.000Z,false
5f9d1b7f34a56350589e0e7c,1309,hyundai,santa fe,false,false,2005-02-04T18:30:00.000Z,false
5f9d1b7f34a56350589e0e7d,1310,ford,custom 300,excellent,red,2003-03-11T18:30:00.000Z,false
5f9d1b7f34a56350589e0e7e,1311,mazda,mazda6,false,silver,2008-07-14T18:30:00.000Z,false
5f9d1b7f34a56350589e0e7f,1312,buick,enclave essence awd gas,false,white,2006-02-16T18:30:00.000Z,false
5f9d1b7f34a56350589e0e80,1313,ram,1500 bighorn,false,black,2011-02-27T18:30:00.000Z,false
5f9d1b7f34a56350589e0e81,1314,subaru,outback,good,black,2012-12-12T18:30:00.000Z,false
5f9d1b7f34a56350589e0e82,1315,chevrolet,traverse,good,blue,2003-12-31T18:30:00.000Z,false
5f9d1b7f34a56350589e0e83,1316,hyundai,sonata gls,false,false,2008-06-15T18:30:00.000Z,false
5f9d1b7f34a56350589e0e84,1317,honda,accord,false,false,2017-06-11T18:30:00.000Z,true
5f9d1b7f34a56350589e0e85,1318,hyundai,santa fe sport,false,white,2020-06-02T18:30:00.000Z,false
5f9d1b7f34a56350589e0e86,1319,ford,fusion,false,silver,2019-06-09T18:30:00.000Z,false
5f9d1b7f34a56350589e0e87,1320,ford,f150 4x4,false,false,2003-09-30T18:30:00.000Z,true
5f9d1b7f34a56350589e0e88,1321,mitsubishi,outlander sport,false,white,2018-05-22T18:30:00.000Z,true
5f9d1b7f34a56350589e0e89,1322,mitsubishi,mirage g4,false,false,2018-01-12T18:30:00.000Z,false
5f9d1b7f34a56350589e0e8a,1323,mitsubishi,mirage g4,false,silver,2008-03-01T18:30:00.000Z,false
5f9d1b7f34a56350589e0e8b,1324,honda,fit,false,black,2007-01-28T18:30:00.000Z,false
5f9d1b7f34a56350589e0e8c,1325,hyundai,elantra,false,silver,2009-06-13T18:30:00.000Z,true
5f9d1b7f34a56350589e0e8d,1326,hyundai,elantra,false,silver,2012-07-23T18:30:00.000Z,true
5f9d1b7f34a56350589e0e8e,1327,hyundai,elantra gt,false,black,2004-04-03T18:30:00.000Z,true
5f9d1b7f34a56350589e0e8f,1328,chevrolet,colorado,good,black,2002-02-25T18:30:00.000Z,true
5f9d1b7f34a56350589e0e90,1329,hyundai,elantra gt,false,silver,2012-07-22T18:30:00.000Z,true
5f9d1b7f34a56350589e0e91,1330,ford,f-150,false,false,2017-03-21T18:30:00.000Z,false
5f9d1b7f34a56350589e0e92,1331,toyota,sienna,false,false,2008-07-01T18:30:00.000Z,false
5f9d1b7f34a56350589e0e93,1332,kia,soul,false,false,2017-08-02T18:30:00.000Z,true
5f9d1b7f34a56350589e0e94,1333,bmw,528i,excellent,white,2014-10-14T18:30:00.000Z,true
5f9d1b7f34a56350589e0e95,1334,lincoln,mkx awd,false,false,2014-12-13T18:30:00.000Z,true
5f9d1b7f34a56350589e0e96,1335,rover,false,false,black,2018-06-04T18:30:00.000Z,false
5f9d1b7f34a56350589e0e97,1336,cadillac,escalade esv,false,black,2016-09-29T18:30:00.000Z,false
5f9d1b7f34a56350589e0e98,1337,gmc,yukon slt,false,false,2002-01-02T18:30:00.000Z,true
5f9d1b7f34a56350589e0e99,1338,false,GRAND CHEROKEE  3.7L  75K,excellent,white,2010-03-17T18:30:00.000Z,false
5f9d1b7f34a56350589e0e9a,1339,rover,evoque 4wd,like new,black,2001-01-31T18:30:00.000Z,false
5f9d1b7f34a56350589e0e9b,1340,ford,explorer sport trac xlt,excellent,black,2004-05-03T18:30:00.000Z,false
5f9d1b7f34a56350589e0e9c,1341,honda,civic lx,like new,brown,2008-06-14T18:30:00.000Z,false
5f9d1b7f34a56350589e0e9d,1342,ford,f-150,false,false,2018-01-10T18:30:00.000Z,true
5f9d1b7f34a56350589e0e9e,1343,volkswagen,passat 2.0t,like new,grey,2017-04-25T18:30:00.000Z,false
5f9d1b7f34a56350589e0e9f,1344,false,PORSCHE BOXSTER,false,purple,2011-06-15T18:30:00.000Z,false
5f9d1b7f34a56350589e0ea0,1345,ram,1500 bighorn 4x4 gas,false,grey,2016-08-11T18:30:00.000Z,true
5f9d1b7f34a56350589e0ea1,1346,ford,f-150,false,false,2015-03-04T18:30:00.000Z,true
5f9d1b7f34a56350589e0ea2,1347,bmw,5-series 535i xdrive m-spor,false,false,2008-07-09T18:30:00.000Z,true
5f9d1b7f34a56350589e0ea3,1348,ford,expedition eddie bauer,false,false,2003-04-10T18:30:00.000Z,false
5f9d1b7f34a56350589e0ea4,1349,ram,false,excellent,white,2020-01-04T18:30:00.000Z,false
5f9d1b7f34a56350589e0ea5,1350,jeep,wrangler,false,false,2003-10-22T18:30:00.000Z,true
5f9d1b7f34a56350589e0ea6,1351,false,Porsche Cayenne S,false,false,2015-10-05T18:30:00.000Z,true
5f9d1b7f34a56350589e0ea7,1352,ford,f-150,false,false,2015-10-02T18:30:00.000Z,false
5f9d1b7f34a56350589e0ea8,1353,pontiac,grand prix,excellent,blue,2002-11-08T18:30:00.000Z,false
5f9d1b7f34a56350589e0ea9,1354,false,2016 ALTIMA,excellent,black,2009-10-02T18:30:00.000Z,false
5f9d1b7f34a56350589e0eaa,1355,jaguar,xk,excellent,black,2007-06-22T18:30:00.000Z,true
5f9d1b7f34a56350589e0eab,1356,ford,f-150,false,false,2011-02-27T18:30:00.000Z,true
5f9d1b7f34a56350589e0eac,1357,gmc,savana 2500 explorer,like new,false,2013-03-07T18:30:00.000Z,false
5f9d1b7f34a56350589e0ead,1358,toyota,supra gr rwd gas coupe,false,blue,2015-06-02T18:30:00.000Z,false
5f9d1b7f34a56350589e0eae,1359,false,SL500,like new,silver,2007-06-10T18:30:00.000Z,false
5f9d1b7f34a56350589e0eaf,1360,nissan,versa,like new,brown,2003-01-10T18:30:00.000Z,false
5f9d1b7f34a56350589e0eb0,1361,chevrolet,tahoe lt,excellent,black,2003-07-23T18:30:00.000Z,true
5f9d1b7f34a56350589e0eb1,1362,ford,fiesta se fwd gas sedan,false,black,2014-07-13T18:30:00.000Z,false
5f9d1b7f34a56350589e0eb2,1363,jeep,compass,false,silver,2019-10-05T18:30:00.000Z,false
5f9d1b7f34a56350589e0eb3,1364,ford,f-250,false,silver,2018-05-22T18:30:00.000Z,false
5f9d1b7f34a56350589e0eb4,1365,ford,edge sel,good,false,2019-12-17T18:30:00.000Z,false
5f9d1b7f34a56350589e0eb5,1366,ford,mustang ecoboost premium,good,false,2019-03-04T18:30:00.000Z,true
5f9d1b7f34a56350589e0eb6,1367,false,scion xb,excellent,false,2011-12-20T18:30:00.000Z,true
5f9d1b7f34a56350589e0eb7,1368,ford,f-150,false,black,2012-09-08T18:30:00.000Z,false
5f9d1b7f34a56350589e0eb8,1369,honda,cr-v,good,custom,2011-11-29T18:30:00.000Z,true
5f9d1b7f34a56350589e0eb9,1370,false,Freightliner MT55,excellent,false,2009-01-20T18:30:00.000Z,false
5f9d1b7f34a56350589e0eba,1371,false,Any kind,like new,false,2015-08-21T18:30:00.000Z,true
5f9d1b7f34a56350589e0ebb,1372,nissan,rogue sv fwd gas suv auto,false,black,2010-04-20T18:30:00.000Z,false
5f9d1b7f34a56350589e0ebc,1373,volvo,s70,good,blue,2011-11-12T18:30:00.000Z,true
5f9d1b7f34a56350589e0ebd,1374,hyundai,elantra gt,false,red,2003-06-09T18:30:00.000Z,true
5f9d1b7f34a56350589e0ebe,1375,lexus,ls,false,false,2017-10-03T18:30:00.000Z,false
5f9d1b7f34a56350589e0ebf,1376,hyundai,santa fe sport,false,false,2002-04-08T18:30:00.000Z,true
5f9d1b7f34a56350589e0ec0,1377,hyundai,kona,false,red,2004-04-28T18:30:00.000Z,true
5f9d1b7f34a56350589e0ec1,1378,honda,fit sport,like new,black,2010-11-23T18:30:00.000Z,true
5f9d1b7f34a56350589e0ec2,1379,ram,false,false,white,2012-10-08T18:30:00.000Z,false
5f9d1b7f34a56350589e0ec3,1380,honda,civic sport hatchback 4d,good,black,2003-03-07T18:30:00.000Z,false
5f9d1b7f34a56350589e0ec4,1381,nissan,versa sv sedan 4d,good,silver,2014-04-27T18:30:00.000Z,false
5f9d1b7f34a56350589e0ec5,1382,volkswagen,passat,false,false,2015-01-07T18:30:00.000Z,true
5f9d1b7f34a56350589e0ec6,1383,volkswagen,jetta 1.4t s sedan 4d,good,white,2016-05-19T18:30:00.000Z,true
5f9d1b7f34a56350589e0ec7,1384,nissan,altima 2.5 s sedan 4d,good,grey,2019-11-28T18:30:00.000Z,false
5f9d1b7f34a56350589e0ec8,1385,mitsubishi,eclipse es 4x4 gas,false,grey,2007-02-26T18:30:00.000Z,false
5f9d1b7f34a56350589e0ec9,1386,lexus,es 300h sedan 4d,good,red,2009-09-17T18:30:00.000Z,false
5f9d1b7f34a56350589e0eca,1387,acura,tl sedan 4d,good,false,2011-11-08T18:30:00.000Z,false
5f9d1b7f34a56350589e0ecb,1388,ford,mustang shelby gt500,like new,black,2020-06-01T18:30:00.000Z,false
5f9d1b7f34a56350589e0ecc,1389,chevrolet,stepside 1/2 ton,fair,green,2017-02-25T18:30:00.000Z,true
5f9d1b7f34a56350589e0ecd,1390,false,1974 corvette,excellent,red,2007-04-03T18:30:00.000Z,true
5f9d1b7f34a56350589e0ece,1391,kia,forte,false,silver,2019-10-16T18:30:00.000Z,true
5f9d1b7f34a56350589e0ecf,1392,chevrolet,impala lt,good,white,2019-07-30T18:30:00.000Z,true
5f9d1b7f34a56350589e0ed0,1393,toyota,tacoma double cab,good,white,2018-08-20T18:30:00.000Z,false
5f9d1b7f34a56350589e0ed1,1394,dodge,journey,like new,silver,2010-01-31T18:30:00.000Z,true
5f9d1b7f34a56350589e0ed2,1395,nissan,sentra,false,false,2004-06-12T18:30:00.000Z,true
5f9d1b7f34a56350589e0ed3,1396,ford,f150 supercrew cab xl,good,grey,2009-07-08T18:30:00.000Z,false
5f9d1b7f34a56350589e0ed4,1397,false,Any kind,like new,false,2013-10-01T18:30:00.000Z,false
5f9d1b7f34a56350589e0ed5,1398,honda,civic ex coupe,excellent,white,2016-07-19T18:30:00.000Z,true
5f9d1b7f34a56350589e0ed6,1399,ford,escape titanium 4x4 gas suv,false,grey,2019-03-09T18:30:00.000Z,false
5f9d1b7f34a56350589e0ed7,1400,lexus,rx 330,false,false,2001-09-26T18:30:00.000Z,false
5f9d1b7f34a56350589e0ed8,1401,ford,galaxie starliner,good,custom,2005-12-25T18:30:00.000Z,true
5f9d1b7f34a56350589e0ed9,1402,buick,regal,excellent,false,2019-05-28T18:30:00.000Z,false
5f9d1b7f34a56350589e0eda,1403,dodge,grand caravan sxt,excellent,false,2019-11-05T18:30:00.000Z,true
5f9d1b7f34a56350589e0edb,1404,pontiac,montana van,good,silver,2007-10-10T18:30:00.000Z,true
5f9d1b7f34a56350589e0edc,1405,toyota,pickup sr5 4x4,excellent,red,2015-06-04T18:30:00.000Z,true
5f9d1b7f34a56350589e0edd,1406,toyota,camry,good,black,2019-11-18T18:30:00.000Z,true
5f9d1b7f34a56350589e0ede,1407,chevrolet,malibu maxx,excellent,false,2001-04-01T18:30:00.000Z,false
5f9d1b7f34a56350589e0edf,1408,chevrolet,impala ss,good,black,2003-03-04T18:30:00.000Z,false
5f9d1b7f34a56350589e0ee0,1409,chevrolet,camaro ss rwd gas,false,white,2006-11-11T18:30:00.000Z,true
5f9d1b7f34a56350589e0ee1,1410,ford,escape,false,blue,2020-10-26T18:30:00.000Z,false
5f9d1b7f34a56350589e0ee2,1411,subaru,wrx limited awd gas sedan,false,white,2006-11-21T18:30:00.000Z,true
5f9d1b7f34a56350589e0ee3,1412,honda,civic ex,false,false,2006-04-14T18:30:00.000Z,false
5f9d1b7f34a56350589e0ee4,1413,gmc,2500,false,false,2007-08-15T18:30:00.000Z,true
5f9d1b7f34a56350589e0ee5,1414,ram,2500,false,false,2018-04-13T18:30:00.000Z,true
5f9d1b7f34a56350589e0ee6,1415,subaru,tribeca limited,false,false,2017-08-06T18:30:00.000Z,true
5f9d1b7f34a56350589e0ee7,1416,ford,edge sel awd gas suv auto,false,black,2015-10-17T18:30:00.000Z,false
5f9d1b7f34a56350589e0ee8,1417,bmw,640i gran coupe,false,false,2007-02-22T18:30:00.000Z,false
5f9d1b7f34a56350589e0ee9,1418,subaru,wrx,excellent,red,2003-06-09T18:30:00.000Z,true
5f9d1b7f34a56350589e0eea,1419,honda,crv ex-l awd gas suv auto,false,black,2004-10-20T18:30:00.000Z,false
5f9d1b7f34a56350589e0eeb,1420,toyota,tacoma trd sport 4x4 gas,false,grey,2019-04-23T18:30:00.000Z,false
5f9d1b7f34a56350589e0eec,1421,chevrolet,silverado,like new,white,2013-04-28T18:30:00.000Z,false
5f9d1b7f34a56350589e0eed,1422,nissan,rogue s,false,false,2004-01-14T18:30:00.000Z,true
5f9d1b7f34a56350589e0eee,1423,subaru,wrx sti awd gas sedan,false,silver,2010-12-10T18:30:00.000Z,false
5f9d1b7f34a56350589e0eef,1424,cadillac,srx,false,false,2005-08-09T18:30:00.000Z,false
5f9d1b7f34a56350589e0ef0,1425,acura,tlx,false,silver,2019-07-02T18:30:00.000Z,true
5f9d1b7f34a56350589e0ef1,1426,lexus,nx,false,custom,2001-12-25T18:30:00.000Z,false
5f9d1b7f34a56350589e0ef2,1427,mazda,cx-5 grand touring,false,black,2010-06-04T18:30:00.000Z,true
5f9d1b7f34a56350589e0ef3,1428,ford,fiesta se,false,false,2007-07-02T18:30:00.000Z,false
5f9d1b7f34a56350589e0ef4,1429,subaru,outback limited,excellent,grey,2006-03-29T18:30:00.000Z,true
5f9d1b7f34a56350589e0ef5,1430,mazda,cx-5,false,red,2006-02-16T18:30:00.000Z,true
5f9d1b7f34a56350589e0ef6,1431,chevrolet,colorado,excellent,black,2010-03-02T18:30:00.000Z,true
5f9d1b7f34a56350589e0ef7,1432,subaru,impreza premium awd gas,false,blue,2014-03-01T18:30:00.000Z,false
5f9d1b7f34a56350589e0ef8,1433,toyota,sequoia,false,false,2017-09-24T18:30:00.000Z,false
5f9d1b7f34a56350589e0ef9,1434,dodge,journey,false,false,2020-08-11T18:30:00.000Z,true
5f9d1b7f34a56350589e0efa,1435,subaru,legacy,false,red,2010-05-11T18:30:00.000Z,true
5f9d1b7f34a56350589e0efb,1436,chevrolet,bolt ev lt,false,false,2013-01-05T18:30:00.000Z,false
5f9d1b7f34a56350589e0efc,1437,nissan,versa,false,false,2003-02-16T18:30:00.000Z,false
5f9d1b7f34a56350589e0efd,1438,chevrolet,colorado,good,black,2009-09-12T18:30:00.000Z,false
5f9d1b7f34a56350589e0efe,1439,nissan,sentra s,like new,black,2009-07-05T18:30:00.000Z,false
5f9d1b7f34a56350589e0eff,1440,ford,f350,good,grey,2003-08-03T18:30:00.000Z,true
5f9d1b7f34a56350589e0f00,1441,nissan,sentra s,excellent,silver,2007-10-11T18:30:00.000Z,true
5f9d1b7f34a56350589e0f01,1442,saturn,vue,excellent,silver,2010-07-14T18:30:00.000Z,true
5f9d1b7f34a56350589e0f02,1443,jeep,patriot,good,white,2004-02-25T18:30:00.000Z,true
5f9d1b7f34a56350589e0f03,1444,jeep,wrangler sport 4x4 gas suv,false,black,2011-04-08T18:30:00.000Z,true
5f9d1b7f34a56350589e0f04,1445,lexus,nx 200t,false,false,2004-09-22T18:30:00.000Z,false
5f9d1b7f34a56350589e0f05,1446,cadillac,ats 2.0l turbo,false,false,2016-12-23T18:30:00.000Z,true
5f9d1b7f34a56350589e0f06,1447,pontiac,g6,good,black,2007-04-10T18:30:00.000Z,true
5f9d1b7f34a56350589e0f07,1448,toyota,prius c two,false,false,2008-12-11T18:30:00.000Z,true
5f9d1b7f34a56350589e0f08,1449,ram,1500 sxt 4x4 1/2 ton,false,blue,2002-12-27T18:30:00.000Z,false
5f9d1b7f34a56350589e0f09,1450,ford,f150,good,grey,2017-07-27T18:30:00.000Z,false
5f9d1b7f34a56350589e0f0a,1451,nissan,sentra s,false,false,2020-02-14T18:30:00.000Z,false
5f9d1b7f34a56350589e0f0b,1452,chevrolet,suburban 2500,false,false,2011-04-18T18:30:00.000Z,false
5f9d1b7f34a56350589e0f0c,1453,chevrolet,silverado 1500 ltz,false,false,2012-10-05T18:30:00.000Z,true
5f9d1b7f34a56350589e0f0d,1454,nissan,titan,excellent,grey,2016-12-29T18:30:00.000Z,false
5f9d1b7f34a56350589e0f0e,1455,rover,evoque,good,false,2015-07-28T18:30:00.000Z,true
5f9d1b7f34a56350589e0f0f,1456,honda,crv,good,blue,2008-08-29T18:30:00.000Z,true
5f9d1b7f34a56350589e0f10,1457,bmw,6 series 650i xdrive,good,false,2019-07-29T18:30:00.000Z,true
5f9d1b7f34a56350589e0f11,1458,bmw,x3 xdrive28i,good,false,2007-01-08T18:30:00.000Z,true
5f9d1b7f34a56350589e0f12,1459,mercedes-benz,slk-class,excellent,silver,2020-10-10T18:30:00.000Z,false
5f9d1b7f34a56350589e0f13,1460,toyota,corolla l,good,false,2006-04-01T18:30:00.000Z,false
5f9d1b7f34a56350589e0f14,1461,chevrolet,impala lt,good,false,2016-07-13T18:30:00.000Z,true
5f9d1b7f34a56350589e0f15,1462,bmw,5 series 540i xdrive,good,blue,2002-02-06T18:30:00.000Z,false
5f9d1b7f34a56350589e0f16,1463,bmw,5 series 535i xdrive,good,false,2014-06-02T18:30:00.000Z,false
5f9d1b7f34a56350589e0f17,1464,toyota,tacoma prerunner v6,false,silver,2004-01-29T18:30:00.000Z,true
5f9d1b7f34a56350589e0f18,1465,toyota,prius hybrid,like new,false,2004-01-26T18:30:00.000Z,true
5f9d1b7f34a56350589e0f19,1466,chevrolet,volt base,false,false,2004-02-17T18:30:00.000Z,false
5f9d1b7f34a56350589e0f1a,1467,mazda,5 sport,excellent,blue,2003-04-02T18:30:00.000Z,false
5f9d1b7f34a56350589e0f1b,1468,ford,taurus gl,excellent,green,2003-10-11T18:30:00.000Z,true
5f9d1b7f34a56350589e0f1c,1469,chevrolet,cruz lt,like new,white,2017-08-05T18:30:00.000Z,true
5f9d1b7f34a56350589e0f1d,1470,nissan,versa,excellent,black,2001-05-06T18:30:00.000Z,false
5f9d1b7f34a56350589e0f1e,1471,toyota,camry base,false,false,2018-11-20T18:30:00.000Z,false
5f9d1b7f34a56350589e0f1f,1472,ford,fusion,good,green,2004-01-24T18:30:00.000Z,true
5f9d1b7f34a56350589e0f20,1473,ford,edge sel,false,false,2005-05-19T18:30:00.000Z,true
5f9d1b7f34a56350589e0f21,1474,toyota,rav4,false,false,2018-09-13T18:30:00.000Z,true
5f9d1b7f34a56350589e0f22,1475,cadillac,escalade platinum awd,false,black,2018-06-27T18:30:00.000Z,true
5f9d1b7f34a56350589e0f23,1476,cadillac,cts luxury,excellent,black,2010-02-12T18:30:00.000Z,false
5f9d1b7f34a56350589e0f24,1477,chevrolet,malibu ls,false,false,2003-09-17T18:30:00.000Z,true
5f9d1b7f34a56350589e0f25,1478,ram,1500,good,white,2019-10-22T18:30:00.000Z,true
5f9d1b7f34a56350589e0f26,1479,chevrolet,s-10 ls,false,false,2003-02-27T18:30:00.000Z,false
5f9d1b7f34a56350589e0f27,1480,volkswagen,touareg,good,red,2015-12-25T18:30:00.000Z,true
5f9d1b7f34a56350589e0f28,1481,ford,fiesta,good,silver,2013-10-16T18:30:00.000Z,true
5f9d1b7f34a56350589e0f29,1482,volkswagen,rabbit,false,false,2002-03-31T18:30:00.000Z,true
5f9d1b7f34a56350589e0f2a,1483,chrysler,town and country,good,black,2010-11-17T18:30:00.000Z,false
5f9d1b7f34a56350589e0f2b,1484,false,Caddy CTS,good,brown,2018-04-07T18:30:00.000Z,true
5f9d1b7f34a56350589e0f2c,1485,mitsubishi,lancer evolution gsr,false,false,2010-03-15T18:30:00.000Z,false
5f9d1b7f34a56350589e0f2d,1486,subaru,crosstrek,false,false,2016-09-20T18:30:00.000Z,true
5f9d1b7f34a56350589e0f2e,1487,toyota,sienna limited,false,false,2013-01-01T18:30:00.000Z,false
5f9d1b7f34a56350589e0f2f,1488,ford,escape,false,false,2005-10-30T18:30:00.000Z,false
5f9d1b7f34a56350589e0f30,1489,gmc,lifted sierra 1500 denali,false,black,2014-11-10T18:30:00.000Z,false
5f9d1b7f34a56350589e0f31,1490,hyundai,santa fe,good,blue,2007-06-10T18:30:00.000Z,true
5f9d1b7f34a56350589e0f32,1491,chrysler,sebring convertible,excellent,white,2017-03-02T18:30:00.000Z,true
5f9d1b7f34a56350589e0f33,1492,honda,civic coupe,excellent,black,2003-12-22T18:30:00.000Z,false
5f9d1b7f34a56350589e0f34,1493,volkswagen,cc,excellent,white,2020-02-22T18:30:00.000Z,false
5f9d1b7f34a56350589e0f35,1494,false,2003 hummer h2,excellent,black,2001-05-27T18:30:00.000Z,false
5f9d1b7f34a56350589e0f36,1495,chevrolet,colorado,fair,white,2014-12-13T18:30:00.000Z,true
5f9d1b7f34a56350589e0f37,1496,toyota,highlander sport,excellent,white,2008-12-18T18:30:00.000Z,true
5f9d1b7f34a56350589e0f38,1497,lincoln,town car,excellent,brown,2005-12-14T18:30:00.000Z,true
5f9d1b7f34a56350589e0f39,1498,lexus,es 330,excellent,grey,2018-04-29T18:30:00.000Z,false
5f9d1b7f34a56350589e0f3a,1499,hyundai,santa fe sport,false,false,2007-07-14T18:30:00.000Z,false
5f9d1b7f34a56350589e0f3b,1500,nissan,quest,false,false,2007-05-10T18:30:00.000Z,true
5f9d1b7f34a56350589e0f3c,1501,gmc,sierra 1500 crew cab,excellent,black,2009-12-15T18:30:00.000Z,true
5f9d1b7f34a56350589e0f3d,1502,chrysler,town and country,excellent,silver,2010-12-13T18:30:00.000Z,false
5f9d1b7f34a56350589e0f3e,1503,ford,ranger xlt,false,false,2013-11-22T18:30:00.000Z,true
5f9d1b7f34a56350589e0f3f,1504,kia,forte sx,false,false,2002-12-22T18:30:00.000Z,false
5f9d1b7f34a56350589e0f40,1505,chevrolet,silverado 1500 ss,false,false,2010-08-30T18:30:00.000Z,false
5f9d1b7f34a56350589e0f41,1506,kia,sedona,false,white,2002-11-11T18:30:00.000Z,false
5f9d1b7f34a56350589e0f42,1507,ford,expedition,good,brown,2016-10-25T18:30:00.000Z,false
5f9d1b7f34a56350589e0f43,1508,dodge,grand caravan,good,white,2003-09-18T18:30:00.000Z,true
5f9d1b7f34a56350589e0f44,1509,honda,accord 4-door sedan,excellent,grey,2008-11-06T18:30:00.000Z,false
5f9d1b7f34a56350589e0f45,1510,lexus,is,false,false,2020-05-29T18:30:00.000Z,false
5f9d1b7f34a56350589e0f46,1511,chevrolet,tahoe,good,white,2004-06-13T18:30:00.000Z,true
5f9d1b7f34a56350589e0f47,1512,mazda,3 touring fwd gas sedan,false,black,2004-07-03T18:30:00.000Z,true
5f9d1b7f34a56350589e0f48,1513,mazda,grand touring,false,false,2013-07-18T18:30:00.000Z,false
5f9d1b7f34a56350589e0f49,1514,chevrolet,tahoe z71,false,false,2011-12-11T18:30:00.000Z,false
5f9d1b7f34a56350589e0f4a,1515,ford,edge sport,false,false,2020-02-07T18:30:00.000Z,true
5f9d1b7f34a56350589e0f4b,1516,honda,pilot ex-l,excellent,blue,2016-04-15T18:30:00.000Z,false
5f9d1b7f34a56350589e0f4c,1517,ford,explorer sport,false,false,2015-08-19T18:30:00.000Z,true
5f9d1b7f34a56350589e0f4d,1518,gmc,sierra 4x4 crew cab,excellent,black,2002-07-24T18:30:00.000Z,false
5f9d1b7f34a56350589e0f4e,1519,ford,escape titanium,false,false,2020-02-06T18:30:00.000Z,false
5f9d1b7f34a56350589e0f4f,1520,gmc,sierra 1500,false,false,2010-02-03T18:30:00.000Z,false
5f9d1b7f34a56350589e0f50,1521,ford,lifted f150 xlt 4x4 1/2 ton,false,white,2014-03-02T18:30:00.000Z,false
5f9d1b7f34a56350589e0f51,1522,cadillac,cts 2.0l turbo,false,false,2007-03-22T18:30:00.000Z,false
5f9d1b7f34a56350589e0f52,1523,ford,focus,false,false,2016-05-20T18:30:00.000Z,true
5f9d1b7f34a56350589e0f53,1524,honda,civic,like new,red,2017-06-18T18:30:00.000Z,true
